restaurant,calories,total_fat,cholesterol,sodium,carbohydrates,dietary_fiber,sugar,protein,cuisine
Arby's,0,0.0,0,0,0,0,0,0,sandwich
Arby's,40,3.0,10,200,0,0,0,3,sandwich
Arby's,25,2.0,0,180,2,0,0,0,sandwich
Auntie Anne's,390,6.0,10,400,74,2,17,8,snack
Auntie Anne's,350,2.0,0,400,74,2,17,8,snack
Auntie Anne's,470,12.0,25,400,84,2,29,8,snack
Auntie Anne's,380,1.0,0,400,84,2,29,8,snack
Auntie Anne's,490,5.0,10,300,99,2,35,9,snack
Auntie Anne's,460,2.5,0,300,99,2,35,9,snack
Auntie Anne's,330,5.0,10,1060,63,2,9,8,snack
Auntie Anne's,300,1.0,0,1060,63,2,9,8,snack
Auntie Anne's,300,1.0,0,480,63,2,9,8,snack
Auntie Anne's,340,5.0,10,990,65,2,10,8,snack
Auntie Anne's,310,1.0,0,990,65,2,10,8,snack
Auntie Anne's,310,1.0,0,400,65,2,10,8,snack
Auntie Anne's,390,5.0,10,1280,75,2,11,9,snack
Auntie Anne's,360,1.5,0,1280,75,2,11,9,snack
Auntie Anne's,480,16.0,40,860,65,2,10,15,snack
Auntie Anne's,440,12.0,30,860,65,2,10,15,snack
Auntie Anne's,360,5.0,10,390,69,2,16,8,snack
Auntie Anne's,330,1.0,0,390,69,2,16,8,snack
Auntie Anne's,380,8.0,15,1240,68,2,12,8,snack
Auntie Anne's,330,1.5,0,1240,68,2,12,8,snack
Auntie Anne's,330,1.5,0,650,68,2,12,8,snack
Auntie Anne's,370,20.0,50,640,33,1,5,12,snack
Auntie Anne's,340,17.0,40,640,33,1,5,12,snack
Auntie Anne's,370,20.0,50,700,34,1,5,12,snack
Auntie Anne's,340,17.0,40,700,34,1,5,12,snack
Auntie Anne's,360,20.0,45,740,33,1,5,11,snack
Auntie Anne's,320,16.0,35,740,33,1,5,11,snack
Auntie Anne's,170,2.0,5,95,37,1,19,1,snack
Auntie Anne's,90,8.0,15,370,2,0,1,3,snack
Auntie Anne's,90,8.0,15,370,2,0,2,3,snack
Auntie Anne's,80,6.0,20,120,1,0,0,3,snack
Auntie Anne's,45,1.0,0,240,7,2,4,1,snack
Auntie Anne's,150,0.0,0,10,39,0,38,0,snack
Auntie Anne's,310,1.0,0,660,65,2,10,8,snack
Auntie Anne's,380,8.0,15,1250,68,2,10,9,snack
Auntie Anne's,140,0.0,0,50,39,0,39,0,snack
Auntie Anne's,190,0.0,0,65,52,0,52,0,snack
Auntie Anne's,280,0.0,0,95,75,0,75,0,snack
Auntie Anne's,330,1.5,0,1250,68,2,10,9,snack
Auntie Anne's,630,35.0,80,1290,56,2,8,20,snack
Auntie Anne's,580,30.0,70,1290,56,2,8,20,snack
Auntie Anne's,480,20.0,60,760,58,2,9,16,snack
Auntie Anne's,270,0.0,0,25,74,0,74,0,snack
Auntie Anne's,180,0.0,0,15,51,0,51,0,snack
Auntie Anne's,140,0.0,0,15,38,0,38,0,snack
Auntie Anne's,450,16.0,50,760,58,2,9,16,snack
Auntie Anne's,330,5.0,10,480,63,2,9,8,snack
Auntie Anne's,340,5.0,10,400,65,2,10,8,snack
Auntie Anne's,350,5.0,10,660,65,2,10,8,snack
Auntie Anne's,380,8.0,15,650,68,2,12,8,snack
Auntie Anne's,250,6.0,15,210,43,1,15,4,snack
Auntie Anne's,180,3.0,5,510,34,1,5,4,snack
Auntie Anne's,150,12.0,20,850,6,0,4,5,snack
Auntie Anne's,90,3.0,35,190,14,0,12,2,snack
Auntie Anne's,240,8.0,80,640,29,1,5,13,snack
Auntie Anne's,300,12.0,90,850,29,1,5,16,snack
Auntie Anne's,390,21.0,110,950,29,1,5,20,snack
Auntie Anne's,760,43.0,100,1240,65,2,9,27,snack
Auntie Anne's,720,38.0,85,1240,65,2,9,27,snack
Auntie Anne's,600,14.0,35,910,95,3,16,21,snack
Auntie Anne's,700,23.0,55,1280,95,3,16,25,snack
Auntie Anne's,230,0.0,0,0,20,1,58,0,snack
Auntie Anne's,310,0.0,0,0,27,1,77,1,snack
Auntie Anne's,470,0.0,0,5,41,2,115,1,snack
Auntie Anne's,300,5.0,0,40,60,2,58,1,snack
Auntie Anne's,390,7.0,0,55,81,3,77,1,snack
Auntie Anne's,590,10.0,0,80,121,4,116,2,snack
Auntie Anne's,220,0.0,0,65,53,1,51,1,snack
Auntie Anne's,290,0.0,0,90,71,2,69,1,snack
Auntie Anne's,440,0.0,0,135,107,2,103,1,snack
Auntie Anne's,220,0.0,0,5,54,1,52,1,snack
Auntie Anne's,290,0.0,0,10,72,2,69,1,snack
Auntie Anne's,440,0.0,0,15,109,3,103,2,snack
Auntie Anne's,230,0.0,0,10,57,1,54,1,snack
Auntie Anne's,300,0.0,0,15,76,2,73,1,snack
Auntie Anne's,450,0.0,0,25,114,3,109,1,snack
Auntie Anne's,200,0.0,0,10,50,0,47,0,snack
Auntie Anne's,260,0.0,0,15,66,0,62,0,snack
Auntie Anne's,370,0.0,0,20,95,0,89,0,snack
Auntie Anne's,230,0.0,0,10,58,0,54,0,snack
Auntie Anne's,290,0.0,0,15,78,0,73,0,snack
Auntie Anne's,470,0.0,0,25,115,0,108,0,snack
Auntie Anne's,230,0.0,0,15,58,0,54,0,snack
Auntie Anne's,290,0.0,0,20,78,0,73,0,snack
Auntie Anne's,470,0.0,0,25,115,0,108,0,snack
Auntie Anne's,230,0.0,0,10,58,0,54,0,snack
Auntie Anne's,290,0.0,0,15,78,0,73,0,snack
Auntie Anne's,470,0.0,0,25,115,0,108,0,snack
Auntie Anne's,230,0.0,0,10,58,0,54,0,snack
Auntie Anne's,290,0.0,0,15,78,0,73,0,snack
Auntie Anne's,470,0.0,0,25,115,0,108,0,snack
Auntie Anne's,210,0.0,0,25,53,0,49,0,snack
Auntie Anne's,300,0.0,0,20,76,0,71,0,snack
Auntie Anne's,400,0.0,0,45,100,0,93,0,snack
Auntie Anne's,260,0.0,0,25,66,0,62,0,snack
Auntie Anne's,300,0.0,0,30,80,0,74,0,snack
Auntie Anne's,440,0.0,0,45,113,0,105,0,snack
Auntie Anne's,260,0.0,0,25,66,0,62,0,snack
Auntie Anne's,300,0.0,0,30,80,0,74,0,snack
Auntie Anne's,450,0.0,0,45,113,0,105,0,snack
Auntie Anne's,260,0.0,0,25,66,0,62,0,snack
Auntie Anne's,300,0.0,0,30,80,0,74,0,snack
Auntie Anne's,450,0.0,0,40,113,0,105,0,snack
Auntie Anne's,260,0.0,0,25,66,0,62,0,snack
Auntie Anne's,300,0.0,0,30,80,0,74,0,snack
Auntie Anne's,440,0.0,0,45,113,0,105,0,snack
Auntie Anne's,140,0.0,0,10,37,0,37,0,snack
Auntie Anne's,160,0.0,0,10,41,0,41,0,snack
Auntie Anne's,290,0.0,0,20,76,0,76,0,snack
Auntie Anne's,140,0.0,0,15,39,0,39,0,snack
Auntie Anne's,160,0.0,0,15,43,0,43,0,snack
Auntie Anne's,290,0.0,0,25,80,0,80,0,snack
Auntie Anne's,140,0.0,0,10,39,0,39,0,snack
Auntie Anne's,160,0.0,0,10,43,0,43,0,snack
Auntie Anne's,290,0.0,0,20,80,0,80,0,snack
Auntie Anne's,5,0.0,0,5,0,0,0,0,snack
Auntie Anne's,5,0.0,0,10,0,0,0,0,snack
Auntie Anne's,80,3.0,0,170,15,1,12,1,snack
Auntie Anne's,250,7.0,0,80,46,1,34,1,snack
Auntie Anne's,390,12.0,0,125,73,2,53,2,snack
Auntie Anne's,490,15.0,0,160,91,2,68,2,snack
Auntie Anne's,150,0.0,0,5,40,0,40,0,snack
Auntie Anne's,200,0.0,0,10,53,0,53,0,snack
Auntie Anne's,280,0.0,0,10,76,0,76,0,snack
Auntie Anne's,0,0.0,0,5,0,0,0,0,snack
Auntie Anne's,0,0.0,0,10,0,0,0,0,snack
Auntie Anne's,5,0.0,0,10,0,0,0,0,snack
Auntie Anne's,170,0.0,0,15,45,0,45,0,snack
Auntie Anne's,220,0.0,0,15,60,0,60,0,snack
Auntie Anne's,320,0.0,0,25,87,0,87,0,snack
Auntie Anne's,160,0.0,0,35,42,0,42,0,snack
Auntie Anne's,210,0.0,0,45,57,0,57,0,snack
Auntie Anne's,300,0.0,0,65,81,0,81,0,snack
Auntie Anne's,140,0.0,0,30,36,0,32,0,snack
Auntie Anne's,190,0.0,0,45,48,0,42,0,snack
Auntie Anne's,270,0.0,0,60,69,0,61,0,snack
Auntie Anne's,150,0.0,0,200,39,0,39,0,snack
Auntie Anne's,200,0.0,0,270,52,0,52,0,snack
Auntie Anne's,280,0.0,0,390,75,0,75,0,snack
Auntie Anne's,130,0.0,0,15,34,0,34,0,snack
Auntie Anne's,170,0.0,0,20,46,0,46,0,snack
Auntie Anne's,240,0.0,0,25,66,0,66,0,snack
Auntie Anne's,0,0.0,0,15,0,0,0,0,snack
Auntie Anne's,0,0.0,0,20,0,0,0,0,snack
Auntie Anne's,0,0.0,0,25,0,0,0,0,snack
Auntie Anne's,130,0.0,0,10,36,0,34,0,snack
Auntie Anne's,180,0.0,0,15,48,0,46,0,snack
Auntie Anne's,250,0.0,0,20,69,0,66,0,snack
Auntie Anne's,90,0.0,0,10,24,0,24,0,snack
Auntie Anne's,120,0.0,0,15,32,0,32,0,snack
Auntie Anne's,170,0.0,0,20,45,0,45,0,snack
Auntie Anne's,90,0.0,0,10,24,0,24,0,snack
Auntie Anne's,120,0.0,0,15,32,0,32,0,snack
Auntie Anne's,170,0.0,0,20,45,0,45,0,snack
Auntie Anne's,90,0.0,0,15,24,0,24,0,snack
Auntie Anne's,120,0.0,0,20,32,0,32,0,snack
Auntie Anne's,170,0.0,0,25,45,0,45,0,snack
Auntie Anne's,5,0.0,0,10,0,0,0,0,snack
Auntie Anne's,5,0.0,0,15,0,0,0,0,snack
Auntie Anne's,5,0.0,0,20,0,0,0,0,snack
Auntie Anne's,90,0.0,0,10,24,0,24,0,snack
Auntie Anne's,120,0.0,0,15,32,0,32,0,snack
Auntie Anne's,170,0.0,0,20,45,0,45,0,snack
Auntie Anne's,90,0.0,0,10,24,0,24,0,snack
Auntie Anne's,120,0.0,0,15,32,0,32,0,snack
Auntie Anne's,170,0.0,0,20,45,0,45,0,snack
Auntie Anne's,90,0.0,0,10,24,0,24,0,snack
Auntie Anne's,120,0.0,0,15,32,0,32,0,snack
Auntie Anne's,170,0.0,0,25,45,0,45,0,snack
Auntie Anne's,170,0.0,0,5,42,0,40,0,snack
Auntie Anne's,210,0.0,0,5,53,0,51,0,snack
Auntie Anne's,330,0.0,0,10,85,0,81,0,snack
Auntie Anne's,90,0.0,0,0,23,23,0,0,snack
Auntie Anne's,120,0.0,0,0,31,30,0,0,snack
Auntie Anne's,190,0.0,0,0,49,49,0,0,snack
Auntie Anne's,0,0.0,0,0,0,0,0,0,snack
Auntie Anne's,0,0.0,0,0,0,0,0,0,snack
Auntie Anne's,0,0.0,0,0,0,0,0,0,snack
Baskin Robbins,25,0.0,0,10,5,0,0,1,snack
Baskin Robbins,50,0.5,0,55,10,0,4,1,snack
Baskin Robbins,150,4.0,10,5,29,1,13,2,snack
Baskin Robbins,690,28.0,90,210,103,5,63,9,snack
Baskin Robbins,150,7.0,30,45,20,0,16,2,snack
Baskin Robbins,240,11.0,45,75,31,0,25,4,snack
Baskin Robbins,180,10.0,35,70,22,0,16,3,snack
Baskin Robbins,290,15.0,55,115,36,1,26,5,snack
Baskin Robbins,1160,48.0,120,550,164,3,113,13,snack
Baskin Robbins,150,10.0,35,55,15,1,11,3,snack
Baskin Robbins,250,16.0,55,85,23,1,18,5,snack
Baskin Robbins,260,13.0,45,100,31,0,23,4,snack
Baskin Robbins,170,9.0,30,70,20,1,15,3,snack
Baskin Robbins,260,14.0,50,115,32,2,24,5,snack
Baskin Robbins,90,0.0,0,0,22,0,17,0,snack
Baskin Robbins,140,0.0,0,0,35,0,26,0,snack
Baskin Robbins,80,0.0,0,65,16,0,12,3,snack
Baskin Robbins,130,0.0,5,105,26,0,20,5,snack
Baskin Robbins,150,8.0,30,100,18,0,13,3,snack
Baskin Robbins,240,13.0,45,160,29,1,21,5,snack
Baskin Robbins,200,11.0,25,60,22,0,18,3,snack
Baskin Robbins,320,18.0,40,100,35,0,28,4,snack
Baskin Robbins,250,13.0,40,70,28,1,20,5,snack
Baskin Robbins,160,9.0,25,50,17,1,12,3,snack
Baskin Robbins,260,15.0,40,80,27,1,19,5,snack
Baskin Robbins,140,8.0,35,55,13,0,11,3,snack
Baskin Robbins,220,13.0,55,85,21,0,17,5,snack
Baskin Robbins,180,9.0,30,100,23,0,17,3,snack
Baskin Robbins,290,14.0,45,160,36,1,28,5,snack
Baskin Robbins,1110,43.0,100,610,165,3,115,15,snack
Baskin Robbins,150,10.0,35,50,14,1,11,3,snack
Baskin Robbins,250,16.0,55,80,23,1,18,5,snack
Baskin Robbins,230,14.0,45,70,24,1,19,4,snack
Baskin Robbins,190,12.0,30,55,18,1,13,4,snack
Baskin Robbins,300,19.0,45,90,28,1,20,6,snack
Baskin Robbins,240,15.0,45,95,22,1,17,4,snack
Baskin Robbins,180,11.0,35,70,16,0,12,3,snack
Baskin Robbins,280,18.0,50,110,25,1,20,5,snack
Baskin Robbins,280,15.0,50,125,32,0,23,5,snack
Baskin Robbins,240,13.0,45,110,28,0,20,4,snack
Baskin Robbins,920,44.0,100,490,122,3,91,13,snack
Baskin Robbins,170,9.0,30,80,20,0,15,3,snack
Baskin Robbins,200,13.0,25,100,19,1,14,5,snack
Baskin Robbins,320,20.0,45,160,30,2,22,7,snack
Baskin Robbins,260,18.0,35,140,22,2,15,6,snack
Baskin Robbins,170,12.0,30,50,13,1,10,4,snack
Baskin Robbins,270,19.0,50,80,21,1,15,7,snack
Baskin Robbins,170,9.0,30,105,20,0,15,3,snack
Baskin Robbins,270,14.0,45,170,31,1,24,4,snack
Baskin Robbins,260,13.0,40,150,32,0,25,4,snack
Baskin Robbins,100,4.0,15,50,18,5,0,3,snack
Baskin Robbins,160,6.0,25,80,29,3,8,5,snack
Baskin Robbins,200,8.0,25,125,38,0,6,5,snack
Baskin Robbins,120,5.0,15,75,24,2,4,3,snack
Baskin Robbins,100,1.5,5,15,22,0,17,1,snack
Baskin Robbins,160,2.0,10,25,35,0,26,1,snack
Baskin Robbins,160,2.0,10,25,35,0,27,1,snack
Baskin Robbins,190,11.0,30,90,20,1,17,4,snack
Baskin Robbins,300,17.0,50,140,31,1,27,6,snack
Baskin Robbins,1250,85.0,100,740,106,7,87,28,snack
Baskin Robbins,180,9.0,30,70,22,1,16,4,snack
Baskin Robbins,290,15.0,45,115,35,2,25,6,snack
Baskin Robbins,230,13.0,40,95,25,2,18,5,snack
Baskin Robbins,160,8.0,30,70,18,0,13,3,snack
Baskin Robbins,250,13.0,50,110,29,0,21,4,snack
Baskin Robbins,570,33.0,86,500,63,2,52,9,snack
Baskin Robbins,150,10.0,40,40,13,0,11,3,snack
Baskin Robbins,240,16.0,65,65,21,0,17,4,snack
Baskin Robbins,230,14.0,55,55,23,0,19,4,snack
Baskin Robbins,130,7.0,25,40,15,0,13,2,snack
Baskin Robbins,200,11.0,40,65,24,1,20,4,snack
Baskin Robbins,190,9.0,35,55,24,0,20,3,snack
Baskin Robbins,80,1.5,5,15,16,0,12,1,snack
Baskin Robbins,130,2.0,10,25,26,0,19,2,snack
Baskin Robbins,180,9.0,25,55,21,1,17,2,snack
Baskin Robbins,280,15.0,40,85,34,1,27,4,snack
Baskin Robbins,160,10.0,30,60,16,1,11,3,snack
Baskin Robbins,260,16.0,45,90,25,1,18,5,snack
Baskin Robbins,690,36.0,120,240,78,2,68,15,snack
Baskin Robbins,1370,73.0,245,460,157,4,136,29,snack
Baskin Robbins,1030,55.0,185,350,117,3,102,22,snack
Baskin Robbins,690,36.0,120,230,78,2,68,15,snack
Baskin Robbins,1520,74.0,250,590,191,2,155,28,snack
Baskin Robbins,1140,54.0,185,440,143,2,116,21,snack
Baskin Robbins,760,36.0,125,300,95,1,78,14,snack
Baskin Robbins,1370,72.0,245,480,157,4,135,29,snack
Baskin Robbins,1030,54.0,185,360,118,3,102,22,snack
Baskin Robbins,1360,74.0,280,400,147,1,132,27,snack
Baskin Robbins,1020,55.0,210,300,111,1,99,20,snack
Baskin Robbins,680,37.0,140,200,74,0,66,13,snack
Baskin Robbins,1040,32.0,110,430,176,2,122,13,snack
Baskin Robbins,790,25.0,90,320,130,1,91,10,snack
Baskin Robbins,500,16.0,60,200,81,1,58,6,snack
Baskin Robbins,760,27.0,100,190,127,2,93,11,snack
Baskin Robbins,590,22.0,80,150,97,4,74,9,snack
Baskin Robbins,600,27.0,105,170,79,0,74,11,snack
Baskin Robbins,470,22.0,85,135,61,0,57,9,snack
Baskin Robbins,1010,28.0,85,450,182,3,124,12,snack
Baskin Robbins,820,23.0,70,380,148,2,100,10,snack
Baskin Robbins,960,39.0,85,570,142,1,109,15,snack
Baskin Robbins,750,31.0,70,440,109,0,84,11,snack
Baskin Robbins,500,21.0,45,290,73,0,56,7,snack
Baskin Robbins,700,1.5,5,150,173,9,139,9,snack
Baskin Robbins,520,1.0,5,115,126,7,98,8,snack
Baskin Robbins,350,0.5,0,75,87,4,69,5,snack
Baskin Robbins,1020,41.0,160,190,151,1,139,11,snack
Baskin Robbins,770,31.0,120,140,114,1,105,8,snack
Baskin Robbins,370,0.5,0,85,87,4,72,6,snack
Baskin Robbins,420,0.0,0,90,101,3,91,5,snack
Baskin Robbins,780,1.5,5,170,182,9,151,12,snack
Baskin Robbins,840,1.0,5,180,202,7,181,9,snack
Baskin Robbins,600,1.0,5,140,145,5,125,8,snack
Baskin Robbins,540,1.0,5,130,127,7,101,9,snack
Baskin Robbins,1370,60.0,220,760,182,3,146,28,snack
Baskin Robbins,1020,45.0,165,570,136,2,110,21,snack
Baskin Robbins,680,30.0,110,380,91,1,73,14,snack
Baskin Robbins,860,40.0,155,250,123,0,115,11,snack
Baskin Robbins,640,15.0,60,330,120,1,117,14,snack
Baskin Robbins,720,35.0,115,320,87,1,71,14,snack
Baskin Robbins,1080,52.0,170,480,131,1,106,22,snack
Baskin Robbins,310,15.0,55,90,40,0,38,6,snack
Baskin Robbins,790,46.0,100,400,82,4,66,20,snack
Baskin Robbins,1190,68.0,155,590,123,7,99,29,snack
Baskin Robbins,1580,91.0,205,790,164,9,132,39,snack
Baskin Robbins,540,15.0,45,250,96,1,65,6,snack
Baskin Robbins,610,26.0,100,200,80,1,72,12,snack
Baskin Robbins,910,39.0,150,300,120,2,108,18,snack
Baskin Robbins,1210,52.0,200,400,160,2,144,25,snack
Baskin Robbins,150,7.0,30,55,18,0,11,3,snack
Baskin Robbins,230,12.0,45,85,28,0,18,4,snack
Baskin Robbins,310,13.0,10,15,46,2,26,3,snack
Baskin Robbins,810,42.0,110,340,99,4,74,13,snack
Baskin Robbins,960,39.0,120,210,148,8,105,14,snack
Baskin Robbins,280,14.0,45,115,33,1,24,5,snack
Baskin Robbins,240,9.0,25,150,36,2,23,4,snack
Baskin Robbins,230,13.0,45,75,24,1,19,4,snack
Baskin Robbins,150,9.0,30,85,17,1,12,3,snack
Baskin Robbins,240,15.0,50,135,27,2,19,4,snack
Baskin Robbins,210,12.0,40,100,22,1,16,5,snack
Baskin Robbins,960,39.0,120,210,148,8,105,14,snack
Baskin Robbins,210,11.0,40,135,25,1,18,4,snack
Baskin Robbins,1440,70.0,230,640,175,2,142,29,snack
Baskin Robbins,390,14.0,55,95,64,1,47,6,snack
Baskin Robbins,280,13.0,45,120,38,0,28,4,snack
Baskin Robbins,350,20.0,45,120,39,2,32,6,snack
Baskin Robbins,790,45.0,125,280,86,2,72,12,snack
Baskin Robbins,150,8.0,30,50,19,0,17,3,snack
Baskin Robbins,250,12.0,50,75,30,0,26,4,snack
Baskin Robbins,170,9.0,25,70,21,0,15,3,snack
Baskin Robbins,130,4.5,15,30,22,0,18,2,snack
Baskin Robbins,210,7.0,25,45,32,1,29,2,snack
Baskin Robbins,200,9.0,30,85,26,0,20,3,snack
Baskin Robbins,310,15.0,50,135,42,0,31,4,snack
Baskin Robbins,300,0.0,0,950,75,2,73,1,snack
Baskin Robbins,420,0.0,0,1310,103,3,100,1,snack
Baskin Robbins,600,0.0,0,1690,149,4,145,2,snack
Baskin Robbins,410,20.0,80,130,55,0,51,5,snack
Baskin Robbins,610,30.0,120,190,83,0,77,8,snack
Baskin Robbins,820,40.0,155,260,111,0,102,11,snack
Baskin Robbins,5,0.0,0,5,0,0,0,0,snack
Baskin Robbins,350,20.0,65,70,39,0,30,4,snack
Baskin Robbins,350,20.0,65,70,39,0,30,4,snack
Baskin Robbins,360,20.0,65,70,40,0,31,5,snack
Baskin Robbins,190,11.0,30,85,21,0,15,3,snack
Baskin Robbins,300,17.0,50,135,33,0,24,4,snack
Baskin Robbins,170,9.0,0,40,24,0,17,1,snack
Baskin Robbins,270,14.0,0,65,38,1,28,1,snack
Baskin Robbins,200,11.0,25,95,22,1,15,3,snack
Baskin Robbins,320,18.0,40,150,35,2,24,5,snack
Baskin Robbins,190,12.0,30,50,20,1,16,3,snack
Baskin Robbins,310,19.0,45,80,32,1,25,5,snack
Baskin Robbins,240,14.0,40,80,27,1,20,4,snack
Baskin Robbins,280,6.0,20,100,50,0,45,7,snack
Baskin Robbins,200,4.5,15,75,34,0,31,5,snack
Baskin Robbins,120,3.0,10,50,19,0,16,3,snack
Baskin Robbins,1450,66.0,225,590,194,7,160,31,snack
Baskin Robbins,1090,50.0,170,440,146,5,120,23,snack
Baskin Robbins,720,33.0,115,300,97,3,80,15,snack
Baskin Robbins,510,21.0,80,95,76,0,70,6,snack
Big Boy/Frisch's Big Boy,1260,100.0,200,1540,40,1,6,48,burger
Big Boy/Frisch's Big Boy,720,51.0,100,890,37,1,6,27,burger
Big Boy/Frisch's Big Boy,470,27.0,80,340,30,1,6,24,burger
Big Boy/Frisch's Big Boy,730,52.0,100,850,31,1,5,24,burger
Big Boy/Frisch's Big Boy,1020,68.0,165,1250,54,3,9,38,burger
Big Boy/Frisch's Big Boy,1090,81.0,160,1250,52,2,7,39,burger
Big Boy/Frisch's Big Boy,830,62.0,145,1140,34,2,6,35,burger
Big Boy/Frisch's Big Boy,920,58.0,125,1270,61,7,9,31,burger
Big Boy/Frisch's Big Boy,700,46.0,55,1340,45,1,4,26,burger
Big Boy/Frisch's Big Boy,710,45.0,50,1110,57,2,7,23,burger
Big Boy/Frisch's Big Boy,850,56.0,110,1670,52,2,6,35,burger
Big Boy/Frisch's Big Boy,530,32.0,80,1550,35,2,5,27,burger
Big Boy/Frisch's Big Boy,830,42.0,130,2740,58,3,7,34,burger
Big Boy/Frisch's Big Boy,520,27.0,50,1120,57,2,6,19,burger
Big Boy/Frisch's Big Boy,780,26.0,85,2610,91,4,6,46,burger
Big Boy/Frisch's Big Boy,940,59.0,70,1600,63,1,5,25,burger
Big Boy/Frisch's Big Boy,1310,94.0,60,960,87,7,0,29,burger
Big Boy/Frisch's Big Boy,1240,75.0,185,3420,81,3,10,65,burger
Big Boy/Frisch's Big Boy,150,2.0,5,870,23,6,5,8,burger
Big Boy/Frisch's Big Boy,290,4.0,15,1750,47,12,10,17,burger
Big Boy/Frisch's Big Boy,140,5.0,30,5160,14,3,8,9,burger
Big Boy/Frisch's Big Boy,280,10.0,60,10320,29,5,15,18,burger
Big Boy/Frisch's Big Boy,140,5.0,15,45,22,3,4,3,burger
Big Boy/Frisch's Big Boy,110,5.0,20,450,4,0,3,12,burger
Big Boy/Frisch's Big Boy,190,16.0,15,240,11,2,9,1,burger
Big Boy/Frisch's Big Boy,30,1.0,0,420,4,2,2,0,burger
Big Boy/Frisch's Big Boy,410,30.0,0,115,35,3,8,4,burger
Big Boy/Frisch's Big Boy,380,11.0,30,110,63,7,4,7,burger
Big Boy/Frisch's Big Boy,470,33.0,0,350,40,5,17,2,burger
Big Boy/Frisch's Big Boy,580,37.0,40,580,58,3,31,5,burger
Big Boy/Frisch's Big Boy,660,27.0,60,550,96,5,67,7,burger
Big Boy/Frisch's Big Boy,340,13.0,30,270,49,2,35,4,burger
Big Boy/Frisch's Big Boy,730,37.0,20,900,95,5,47,4,burger
Big Boy/Frisch's Big Boy,720,40.0,95,580,84,2,50,6,burger
Big Boy/Frisch's Big Boy,0,0.0,0,5,0,0,0,0,burger
Big Boy/Frisch's Big Boy,90,0.0,0,10,23,0,23,0,burger
Big Boy/Frisch's Big Boy,140,0.0,0,15,35,0,35,0,burger
Big Boy/Frisch's Big Boy,230,0.0,0,25,60,0,60,0,burger
Big Boy/Frisch's Big Boy,500,36.0,630,1170,8,0,5,39,burger
Big Boy/Frisch's Big Boy,510,37.0,590,980,17,4,11,29,burger
Big Boy/Frisch's Big Boy,280,12.0,20,310,39,4,5,7,burger
Big Boy/Frisch's Big Boy,270,11.0,20,440,37,1,3,6,burger
Big Boy/Frisch's Big Boy,210,9.0,20,95,28,0,0,6,burger
Big Boy/Frisch's Big Boy,80,1.5,45,590,3,0,2,14,burger
Big Boy/Frisch's Big Boy,260,6.0,10,210,44,6,6,12,burger
Big Boy/Frisch's Big Boy,330,21.0,0,730,34,4,0,4,burger
Big Boy/Frisch's Big Boy,690,33.0,130,1960,80,2,16,23,burger
Big Boy/Frisch's Big Boy,570,36.0,50,1450,45,5,10,20,burger
Big Boy/Frisch's Big Boy,980,53.0,105,1370,110,7,10,21,burger
Big Boy/Frisch's Big Boy,120,0.0,0,50,31,0,31,0,burger
Big Boy/Frisch's Big Boy,160,0.0,0,60,40,0,40,0,burger
Big Boy/Frisch's Big Boy,200,0.0,0,75,50,0,50,0,burger
Big Boy/Frisch's Big Boy,320,0.0,0,125,83,0,83,0,burger
Big Boy/Frisch's Big Boy,610,35.0,20,740,67,4,18,5,burger
Big Boy/Frisch's Big Boy,490,26.0,65,920,41,1,5,24,burger
Big Boy/Frisch's Big Boy,1120,73.0,135,2690,81,2,16,34,burger
Big Boy/Frisch's Big Boy,510,33.0,320,1690,11,4,4,39,burger
Big Boy/Frisch's Big Boy,550,30.0,230,1080,44,3,2,24,burger
Big Boy/Frisch's Big Boy,750,48.0,265,1460,46,3,2,31,burger
Big Boy/Frisch's Big Boy,670,47.0,60,1370,43,2,4,19,burger
Big Boy/Frisch's Big Boy,680,43.0,250,1180,45,3,2,26,burger
Big Boy/Frisch's Big Boy,1400,95.0,125,3670,91,8,2,42,burger
Big Boy/Frisch's Big Boy,160,0.0,0,20,42,0,40,0,burger
Big Boy/Frisch's Big Boy,330,12.0,50,330,43,0,40,12,burger
Big Boy/Frisch's Big Boy,440,16.0,70,440,58,0,54,16,burger
Big Boy/Frisch's Big Boy,160,0.0,0,0,37,0,33,2,burger
Big Boy/Frisch's Big Boy,160,0.0,0,0,43,0,40,0,burger
Big Boy/Frisch's Big Boy,120,0.0,0,35,29,0,29,0,burger
Big Boy/Frisch's Big Boy,120,0.0,0,45,29,0,29,0,burger
Big Boy/Frisch's Big Boy,160,0.0,0,60,39,0,39,0,burger
Big Boy/Frisch's Big Boy,190,0.0,0,75,49,0,48,0,burger
Big Boy/Frisch's Big Boy,310,0.0,0,120,78,0,77,0,burger
Big Boy/Frisch's Big Boy,0,0.0,0,25,0,0,0,0,burger
Big Boy/Frisch's Big Boy,0,0.0,0,45,0,0,0,0,burger
Big Boy/Frisch's Big Boy,0,0.0,0,35,0,0,0,0,burger
Big Boy/Frisch's Big Boy,110,0.0,0,25,27,0,27,0,burger
Big Boy/Frisch's Big Boy,140,0.0,0,35,36,0,36,0,burger
Big Boy/Frisch's Big Boy,180,0.0,0,45,45,0,45,0,burger
Big Boy/Frisch's Big Boy,290,0.0,0,70,71,0,71,0,burger
Big Boy/Frisch's Big Boy,110,0.0,0,50,28,0,28,0,burger
Big Boy/Frisch's Big Boy,150,0.0,0,65,38,0,37,0,burger
